Purchase Receive ID,Receive Number,Receive Date,Status,Vendor Name,PO Number,Bill Number,Item Name,SKU,Item Description,Item unit,Quantity Received,Line Item Location Name,Notes,CreatedTime,Last Modified Time,CF.Checked by,CF.PR Reference#
4602503000005323457,PR-00051,2024-12-03,received,KVC Industrial Supplies Sdn Bhd,PO-027,162,"GLOVES, INSULATED ELECTRICAL (CLASS 0 OR HIGHER)",GIEC0,,pcs,2.000000,Head Office,,2024-12-03 14:59:59,2024-12-03 14:59:59,Wei Xiang Wong,DO1101315251
4602503000005338076,PR-00052,2024-12-04,received,Purchase Trigger,PO-212,157,"L feet (8.5 hole) with bolt, nuts & washers",KS-HK-L21-02,,pcs,1140.000000,Head Office,,2024-12-04 12:27:07,2024-12-04 12:27:07,Wei Xiang Wong,DO-000809
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,"PVC CASING 2"" x 2"" x 6 FT",T-478,,pcs,100.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,Pipe PVC 10FT,T-463,Super A 1'',pcs,200.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,Flex Conduit PVC Coated 1'' - 100ft,FL-1-PVC-GI,,rolls,25.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,"SOCKET PVC 1""",T-0028,,pcs,400.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",,pcs,25.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338099,PR-00053,2024-12-04,received,Joo Ming Electrical Sdn Bhd,PO-224,156,Female Adaptor PVC 1'',T-438,,pcs,150.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 14:29:43,2024-12-04 14:29:43,Wei Xiang Wong,102058
4602503000005338236,PR-00054,2024-12-04,received,SB Four Elektrik & Hardware Sdn Bhd,PO-230,159,3 pin plug universal travel adaptor,SKU-3Pin-01,,pcs,2.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-04 16:24:22,2024-12-04 16:24:22,Wei Xiang Wong,DO-009412
4602503000005338257,PR-00055,2024-12-04,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-219,158,"Screw #10 x 1""",T17-ET,"#10 x 1"" TS Screw (HW) (Type 17) (ET Coating) ",Each,2000.000000,Head Office,,2024-12-04 16:36:46,2024-12-04 16:36:46,Wei Xiang Wong,DO-2412/0105
4602503000005338257,PR-00055,2024-12-04,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-219,158,Washer #10 S/S304 Bonded,10-SS304,Washer #10 S/S304 Bonded,Each,2000.000000,Head Office,,2024-12-04 16:36:46,2024-12-04 16:36:46,Wei Xiang Wong,DO-2412/0105
4602503000005369033,PR-00056,2024-12-05,received,Advance Bolts Trading Sdn Bhd,PO-231,231,S/S A2 Flat Washer M8(8.5 x 22OD x 1.5mm),SKU-M8-01,,pcs,100.000000,Head Office,,2024-12-05 09:30:57,2024-12-05 09:30:57,Wei Xiang Wong,DO-24120128
4602503000005371136,PR-00057,2024-12-05,received,Mes Dynamic Sdn Bhd,PO-222,155,Earth wire 6mmx100m,EARTH-WIRE-06,"Colour : Green 
Brand: Million (Sirim Approved)",rolls,30.000000,Head Office,Note: Please arrange delivery before 5.12.24,2024-12-05 12:06:42,2024-12-05 12:06:42,Wei Xiang Wong,184687
4602503000005371136,PR-00057,2024-12-05,received,Mes Dynamic Sdn Bhd,PO-222,155,AC wire 6mmx100m,AC-WIRE-06-B,"Colour: Black
Brand: Million (Sirim Approved)",pcs,25.000000,Head Office,Note: Please arrange delivery before 5.12.24,2024-12-05 12:06:42,2024-12-05 12:06:42,Wei Xiang Wong,184687
4602503000005371210,PR-00058,2024-12-05,received,Gtronic Switchgear Sdn Bhd,PO-221,154,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,"KUKA Cable - Normal Specification H1Z272-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Fireproof 1C x 4mm^2 (1000 meters / Drum) Black",M,5000.000000,Head Office,,2024-12-05 16:34:40,2024-12-05 16:34:40,Wei Xiang Wong,DO-07989
4602503000005371321,PR-00060,2024-12-06,received,Joo Ming Electrical Sdn Bhd,PO-237,147,"GI connector 1-1/2""",SKU-GI-01,,pcs,30.000000,Head Office,Note: will collect on 5.12.24,2024-12-06 08:47:19,2024-12-06 08:47:19,Wei Xiang Wong,102104
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,MID CLAMP 30MM,SLR-MC-30-D,,pcs,1700.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,END CLAMP 30MM,SLR-EC-30-D,,pcs,1200.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,T NUT WITH BOLT M8 x 25MM,SLR-BN-25-D,,pcs,1200.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,Winstar Klip Lok #17,KL-01,,pcs,1800.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,Canvas 10ft x 10ft,SKU-CS-01,"Colour : Green
12ft x 10ft",pcs,4.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371342,PR-00061,2024-12-06,received,Purchase Trigger,PO-209,153,Deformed Bar,SKU-DB-01,8mm deform bar per 20ft,pcs,10.000000,Head Office,,2024-12-06 08:51:30,2024-12-06 08:51:30,Wei Xiang Wong,DO-000825
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,TRIPOD ANGLE BAR 45X45X1400MM,SLR-JG-GMTYN-12,SLR-JG-GMTYN-12(AL6005-T5),pcs,6.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,TRIPOD ANGLE BAR 45X45X150MM,SLR-JG-GMTYN-12-150,SLR-JG-GMTYN-12(AL6005-T5),pcs,3.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,BALLAST SUPPORT BLOCK,SLR-JG-GMTYN-20,Square support block for tripod SLR-JG-GM-TYN-20(AL6005-75),pcs,3.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,Rail SLR-R02-Light,SLR-R02-LIGHT,52mm x 32mm - 3600mm (AL6005-75),pcs,2.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,RAIL CLAMP 02,SLR-BR-02-D,SLR-BR-02-D(AL6005-T5/SUS304),pcs,6.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,MID CLAMP 35MM,SLR-MC-35-D,SLR-MC-35-D(AL6005/T5/SUS304),pcs,4.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,END CLAMP 30MM,SLR-EC-30-D,SLR-EC-30-D(AL6005-T5/SUS304),pcs,4.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,SELF TAPPING SCREW 5.5X19MM,ST5.5X19-01,(1022A),pcs,6.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,CAP SCREW SET,SLR-M8X25-04,SLR-M8x25-04 SUS304 Cap screw & Hex nut c/w spring washer & flat washer,pcs,9.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,MIDDLE BALLASTED TRAY 200MM,SLR-BS-MBP-XLM-200,Ballast Tray for Tripod SLR-BS-MBP-XLM-01 (Q355),pcs,3.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371391,PR-00062,2024-12-06,received,Winstar Solar Sdn Bhd,PO-233,150,PV MODULE CABLE CLIP,XJ-AZ,Cable clip SLR-XJ-AZ(SUS304),pcs,6.000000,Head Office,,2024-12-06 08:51:55,2024-12-06 08:51:55,Wei Xiang Wong,DO-000819
4602503000005371472,PR-00063,2024-12-06,received,Winstar Solar Sdn Bhd,PO-226,148,L BRACKET WITH SELF TAPPING SCREW,SLR-MRH-L5-5-D,MRH-L5-D,pcs,1140.000000,Head Office,Note: will arrange own collection on 5.12.24,2024-12-06 08:52:24,2024-12-06 08:52:24,Wei Xiang Wong,DO-000809
4602503000005371576,PR-00065,2024-12-06,received,SB Four Elektrik & Hardware Sdn Bhd,PO-223,PO-223,"HDG TRUNKING 2"" X 2"" X L8",CO-SD-53,,pcs,200.000000,Head Office,Note: Item must be deliver before 5.12.24,2024-12-06 14:43:48,2024-12-06 14:43:48,Wei Xiang Wong,DO-009421
4602503000005377005,PR-00064,2024-12-06,received,WATER CARE INDUSTRIES SDN BHD,PO-207,152,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,,pcs,20.000000,Head Office,,2024-12-06 10:50:08,2024-12-06 10:50:08,Wei Xiang Wong,DO01909
4602503000005878065,PR-00066,2024-11-27,received,KVC Industrial Supplies Sdn Bhd,PO-186,171,HUAWEI 5KW 1-PHASE 2 MPPT STRING INVERTER,SUN2000-5KTL-L1,"SMART STRING INVERTER 5KW, SINGLE PHASE ,L1 MODEL, ROOFTOP SCENARIO
Remarks: MPN: SDONGLEA-05 x 1 unit is included in this offer
Model: MPN#: SUN2000-5KTL-L1
Brand Name: Huawei
Warranty: 10 years",Each,1.000000,Head Office,,2024-12-13 19:12:02,2024-12-13 19:12:02,Wei Xiang Wong,DO1101313247
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,RAIL SLR-R11 6000MM,R11-6000,(AL6005-T5),pcs,24.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,RAIL JOINER 180MM,RS-03-180,(AL6005-T5/SUS304)SLR-RS-03,pcs,18.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,FRONT LEG 10 40MM,COBE-FE-10-40,(AL6005-T5)SLR-COBE-FE-10-D,pcs,100.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,REAR LEG 10 267MM,COBE-RE-10-D-267,(AL6005-T5/SUS304) SLR-COBE-RE-10-D,pcs,100.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,T NUT WITH BOT 40MM,COB-BN-01-40,(AL6005-T5/SUS304) COB-BN-01,PCS,198.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,MIDDLE BALLASTED TRAY 200MM,SLR-BS-MBP-XLM-200,(Q235)SLR-BS-MBP-XLM-200MM,pcs,100.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,SELF TAPPING SCREW 5.5X32MM,ST5.5X32-01,(Q235),pcs,198.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,GROUNDING LUG,EK-D,(AL6005-T5/SUS304)SLR-EK-D,pcs,18.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020037,PR-00067,2024-12-16,received,Winstar Solar Sdn Bhd,PO-279,140,PV MODULE CABLE CLIP,XJ-AZ,(SUS304)SLR-XJ-AZ,pcs,1.000000,Head Office,,2024-12-16 16:35:28,2024-12-16 16:35:28,Wei Xiang Wong,DO-000892
4602503000006020106,PR-00068,2024-12-16,received,Tokosu Engineering Hardware Trading,PO-274,141,Glove-Cotton Knitted Art : 103,SKU-G-01,,Dozens,3.000000,Head Office,,2024-12-16 16:36:39,2024-12-16 16:36:39,Wei Xiang Wong,149423
4602503000006027571,PR-00069,2024-12-17,received,Winstar Solar Sdn Bhd,PO-276,137,Rail SLR-R02-Light,SLR-R02-LIGHT,52mm x 32mm - 5200mm(AL6005-T5),pcs,200.000000,Head Office,,2024-12-17 09:25:32,2024-12-17 09:25:32,Wei Xiang Wong,DO-000889
4602503000006073003,PR-00070,2024-12-17,received,Xian Yik Hardware Sdn Bhd,PO-277,136,Silicone Gun,SKU-SG-01,,null,2.000000,Head Office,,2024-12-17 15:24:47,2024-12-17 15:24:47,Wei Xiang Wong,SG24-I28519
4602503000006073003,PR-00070,2024-12-17,received,Xian Yik Hardware Sdn Bhd,PO-277,136,Silicone Sealant 792N,SKU-SS-01,"Neutral Cure
 100% Silicone Grade",pcs,125.000000,Head Office,,2024-12-17 15:24:47,2024-12-17 15:24:47,Wei Xiang Wong,SG24-I28519
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,Conex Compression Elbow C x C 15mm,SKU-CE-01,,pcs,1000.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,"Conex copper compression elbow C x FI 015mm x 1/2""",SKU-CFI-01,,pcs,1500.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,"Conex  Copper Compression Elbow C x MI 015mm x 1/2""",SKU-CMI-01,,pcs,300.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,"Conex Copper Compression Coupling C x MI 015mm x 1/2""",SKU-COUP-01,,pcs,900.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,Conex Copper Compression Coupling C x C 015mm,SKU-COUP-02,,pcs,300.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118026,PR-00071,2024-12-17,received,"Infitron International Co., Ltd",PO-062,139,"Conex Copper Compression Coupling C X FI 015mm x 1/2""",SKU-COUP-03,,pcs,1000.000000,Head Office,,2024-12-18 10:59:17,2024-12-18 10:59:17,Wei Xiang Wong,SC-240154
4602503000006118077,PR-00072,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-299,1,"PVC CASING 2"" x 2"" x 6 FT",T-478,,pcs,300.000000,Head Office,,2024-12-18 12:58:22,2024-12-18 12:58:22,Wei Xiang Wong,102360
4602503000006118077,PR-00072,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-299,1,"SOCKET PVC 1""",T-0028,,pcs,1100.000000,Head Office,,2024-12-18 12:58:22,2024-12-18 12:58:22,Wei Xiang Wong,102360
4602503000006118077,PR-00072,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-299,1,Wire Tape 5 Mil x 18mm x 5M (Red),T-468,,pcs,110.000000,Head Office,,2024-12-18 12:58:22,2024-12-18 12:58:22,Wei Xiang Wong,102360
4602503000006118077,PR-00072,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-299,1,Pipe PVC 10FT,T-463,"Super A 1''
Size: 1 inch",pcs,200.000000,Head Office,,2024-12-18 12:58:22,2024-12-18 12:58:22,Wei Xiang Wong,102360
4602503000006118116,PR-00073,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-297,130,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 15M","FLX-GI-PVC-1""",,pcs,55.000000,Head Office,,2024-12-18 12:58:57,2024-12-18 12:58:57,Wei Xiang Wong,102359
4602503000006118137,PR-00074,2024-12-18,received,Joo Ming Electrical Sdn Bhd,PO-291,134,Earth wire 6mmx100m,EARTH-WIRE-06,"Colour: Green
Brand: PIPC (Sirim approved)",rolls,4.000000,Head Office,,2024-12-18 12:59:24,2024-12-18 12:59:24,Wei Xiang Wong,102361
4602503000006154021,PR-00075,2024-12-19,received,Mes Dynamic Sdn Bhd,PO-292,134,Earth wire 6mmx100m,EARTH-WIRE-06,"Colour: Green
Brand: Million ( Sirim approved)",rolls,10.000000,Head Office,,2024-12-19 11:42:09,2024-12-19 11:42:09,Wei Xiang Wong,184847
4602503000006154042,PR-00076,2024-12-19,received,Mes Dynamic Sdn Bhd,PO-307,126,"CABLE WIRE - FLEXIBLE PVC, GREY, 300/500V, 3 CORE, 2.5MM2 X L2M",T-0001,Brand: Fajar (Sirim approved),Each,10.000000,Head Office,,2024-12-19 11:42:39,2024-12-19 11:42:39,Wei Xiang Wong,184873
4602503000006154086,PR-00077,2024-12-19,received,Chojin (M) Sdn Bhd,PO-311,129,Silicone Sealant 792N,SKU-SS-01,"Neutral Cure
100% Silicone Grade
Brand: Allyseal
Colour: Black",pcs,125.000000,Head Office,,2024-12-19 15:22:13,2024-12-19 15:22:13,Wei Xiang Wong,DO 0038266
4602503000006366104,PR-00078,2024-12-20,received,Tokosu Engineering Hardware Trading,PO-294,125,Bearing Grease,SKU-BG-01,Packing: 500gram,Tin,1.000000,Head Office,,2024-12-23 04:45:38,2024-12-23 04:45:38,Wei Xiang Wong,149453
4602503000006366125,PR-00079,2024-12-23,received,Xian Yik Hardware Sdn Bhd,PO-300,120,"GRINDING DISC 4""",T-338,,Each,50.000000,Head Office,,2024-12-23 04:53:39,2024-12-23 04:53:39,Wei Xiang Wong,18/12/2024
4602503000006366146,PR-00080,2024-12-23,received,Commando Plastic Marketing,PO-305,084,Combiner box 2 row 28 ways,DB-2R-28WAYS,,pcs,100.000000,Head Office,,2024-12-23 04:54:54,2024-12-23 04:54:54,Wei Xiang Wong,DO-07139
4602503000006366146,PR-00080,2024-12-23,received,Commando Plastic Marketing,PO-305,084,MCB Box 12.5 WAY,SKU-Box-01,,pcs,25.000000,Head Office,,2024-12-23 04:54:54,2024-12-23 04:54:54,Wei Xiang Wong,DO-07139
4602503000006366173,PR-00081,2024-12-23,received,Ew Steel Marketing Sdn Bhd,PO-315,123,Deformed Bar,SKU-DB-01,Size: 9mm x 20ft ( Y10 x 6mtr H/T ),pcs,20.000000,Head Office,,2024-12-23 04:56:15,2024-12-23 04:56:15,Wei Xiang Wong,DO-25690
4602503000006366194,PR-00082,2024-12-23,received,Purchase Trigger,PO-284,121,SOLIS 5KW 3-PHASE DUAL MPPT STRING INVERTER,D-S5-GR3P5K,5KW SINGLE PHASE 2 MPPT,pcs,7.000000,Head Office,,2024-12-23 04:58:25,2024-12-23 04:58:25,Wei Xiang Wong,DO-01815
4602503000006366194,PR-00082,2024-12-23,received,Purchase Trigger,PO-284,121,SOLIS 6KW 3-PHASE DUAL MPPT STRING INVERTER,S5-GR3P6K,6KW SINGLE PHASE 2 MPPT,pcs,7.000000,Head Office,,2024-12-23 04:58:25,2024-12-23 04:58:25,Wei Xiang Wong,DO-01815
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"Beam, High Ballast",AG5-R01,BEAM SLR-AG5-R01 4000MM (AL6005-T5 ),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BRACING, ST, 1106MM, High Ballast",AG5-ST-1106,BRACING SLR-AG5-ST 1106MM (AL6005-T5 ),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BRACING, ST, 958MM, High Ballast",AG5-ST-958,BRACING SLR-AG5-ST 958MM (AL6005-T5),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BRACING, ST, 977MM, High Ballast",AG5-ST-977,BRACING SLR-AG5-ST 977MM (AL6005-T5),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BRACING, ST, 690MM, High Ballast",AG5-ST-690,BRACING SLR-AG5-ST 690MM (AL6005-T5),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,BOLT M10X70,AG5-M10X70,M10X70 BOLT SLR-AG5-M10X70 (SUS304),Each,24.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BASE, HIGH BALLAST",AG5-B03-D,BASE 03 SLR-AG5-B03-D 115MM (AL6005-T5/SUS304),Each,12.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"RAIL R30, HIGH BALLAST",R30,PORTRAIT RAIL SLR-R30 3600MM (AL6005-T5),pcs,12.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,RAIL CLAMP,BR-01-Q-D,RAIL CLAMP SLR-BR-01-Q-D 40MM ( AL60055-T5/SUS304),pcs,48.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"MID CLAMP 30MM, HIGH BALLAST",MCQ-30-D,MID CLAMP SLR-MCQ-30-D W40MM (AL6005-T5/SUS304),pcs,24.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"END CLAMP 30MM, HIGH BALLAST",ECQ-30-D,END CLAMP SLR-ECQ-30-D W40MM (AL6005-T5/SUS304),pcs,24.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BACK STRENGTHENING BAR, 2610MM",AG1-LS-02-2610,BACK STRENGTHENING BAR SLR-AG1-LS-02 2610MM (AL6005-T5),pcs,6.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"BOLT, M8X75",FS-M8X75,M8X75 BOLT SLR-FS-M8X75 (SUS304),pcs,12.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"RAIL EARTHING CLIP, HIGH BALLAST, LANDSCAPE",E-EL-07,EARTHING CLIP SLR-E-EL-03 (SUS304),pcs,24.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,"GROUNDING LUG, HIGH BALLAST",EK-D,GROUNDING LUG SLR-EK-Q-02-D 14.6MM (AL6005-T5/SUS304),pcs,12.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366221,PR-00083,2024-12-23,received,Winstar Solar Sdn Bhd,PO-316,1940,CABLE CLIP 18 MM,T-0003,CABLE CLIP SLR-XJ-AZ (SUS304),Each,36.000000,Head Office,,2024-12-23 04:59:58,2024-12-23 04:59:58,Wei Xiang Wong,DO-000924
4602503000006366594,PR-00084,2024-12-23,received,Mes Dynamic Sdn Bhd,PO-335,124,AC wire 6mmx100m BLACK,AC-WIRE-06-B,,pcs,20.000000,Head Office,,2024-12-23 19:27:55,2024-12-23 19:27:55,Wei Xiang Wong,184919
4602503000006366594,PR-00084,2024-12-23,received,Mes Dynamic Sdn Bhd,PO-335,124,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,,pcs,20.000000,Head Office,,2024-12-23 19:27:55,2024-12-23 19:27:55,Wei Xiang Wong,184919
4602503000006366709,PR-00085,2024-12-23,received,Joo Ming Electrical Sdn Bhd,PO-334,122,AC wire 6mmx100m BLACK,AC-WIRE-06-B,,pcs,7.000000,Head Office,Note: Own collection,2024-12-23 19:55:29,2024-12-23 19:55:29,Wei Xiang Wong,102459
